username,role,employment_type,day,risk_score,risk_band,top_driver,recommended_action,failures,out_of_hours,priv_no_mfa,foreign,bytes_out,iso_score,gt,comp_failures,comp_out_of_hours,comp_external_foreign,comp_priv_no_mfa,comp_anomaly,comp_egress
supe113,supervisor,employee,2019-04-20,36.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1049046,0.38679984478698354,,43.2,23.9,49.2,48.1,28.2,14.0
cont086,contractor_surveyor,contractor,2019-04-21,36.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,796777,0.38751448619291745,,43.2,23.9,49.2,48.1,28.8,13.0
cont086,contractor_surveyor,contractor,2019-04-19,36.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6127350,0.369281076295047,,43.2,23.9,49.2,48.1,7.3,42.2
main045,maintenance_engineer,employee,2019-04-16,36.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6443024,0.36707300519080216,,43.2,23.9,49.2,48.1,5.9,43.6
main031,maintenance_engineer,employee,2019-04-24,36.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5411221,0.3720919829910733,,43.2,23.9,49.2,48.1,10.5,37.9
mine091,mine_planner,employee,2019-04-14,36.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3583672,0.37951135072973496,,43.2,23.9,49.2,48.1,18.5,27.0
cont081,contractor_surveyor,contractor,2019-04-02,36.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,7609407,0.35937278663516087,,43.2,23.9,49.2,48.1,0.7,49.8
mine103,mine_planner,employee,2019-04-17,36.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6338628,0.3669717388016991,,43.2,23.9,49.2,48.1,5.8,43.0
vend073,vendor_technician,vendor,2019-04-16,36.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,815883,0.38744531593944503,,43.2,23.9,49.2,48.1,28.7,13.1
it064,it_service_desk,employee,2019-04-03,36.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5053731,0.37316468264379254,,43.2,23.9,49.2,48.1,11.9,35.2
cont088,contractor_surveyor,contractor,2019-04-02,36.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3555452,0.37917164210255355,,43.2,23.9,49.2,48.1,18.1,26.8
it067,it_service_desk,employee,2019-04-10,36.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,692381,0.38752500551186525,,43.2,23.9,49.2,48.1,28.9,12.5
main048,maintenance_engineer,employee,2019-04-23,36.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,2248548,0.3837871128873502,,43.2,23.9,49.2,48.1,24.2,18.7
mine097,mine_planner,employee,2019-04-16,36.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,7654891,0.3597347768544941,,43.2,23.9,49.2,48.1,0.8,50.0
mine093,mine_planner,employee,2019-04-22,36.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5200874,0.3725350773752459,,43.2,23.9,49.2,48.1,11.1,36.3
cont087,contractor_surveyor,contractor,2019-04-16,35.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,103759,0.38862953041463494,,43.2,23.9,49.2,48.1,29.9,10.6
cont089,contractor_surveyor,contractor,2019-04-23,35.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,994981,0.385939300191204,,43.2,23.9,49.2,48.1,27.7,13.8
it067,it_service_desk,employee,2019-04-12,35.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5081640,0.37275643761054905,,43.2,23.9,49.2,48.1,11.2,35.5
mine093,mine_planner,employee,2019-04-09,35.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5222254,0.3720348771996225,,43.2,23.9,49.2,48.1,10.4,36.4
cont086,contractor_surveyor,contractor,2019-04-06,35.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1201160,0.385430339261133,,43.2,23.9,49.2,48.1,27.3,14.4
cont007,control_room_operator,employee,2019-04-27,35.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,7568642,0.35937278663516087,,43.2,23.9,49.2,48.1,0.7,49.5
cont082,contractor_surveyor,contractor,2019-04-19,35.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,7571294,0.3597347768544941,,43.2,23.9,49.2,48.1,0.8,49.5
cont016,control_room_operator,employee,2019-04-16,35.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,457731,0.3877587485138457,,43.2,23.9,49.2,48.1,29.1,11.7
supe106,supervisor,employee,2019-04-26,35.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4484897,0.3754252198224711,,43.2,23.9,49.2,48.1,13.9,32.1
it062,it_service_desk,employee,2019-04-20,35.8,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1158299,0.38498210095010177,,43.2,23.9,49.2,48.1,26.8,14.2
cont015,control_room_operator,employee,2019-04-14,35.8,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3074437,0.38035171557723807,,43.2,23.9,49.2,48.1,19.4,23.8
cont012,control_room_operator,employee,2019-04-21,35.8,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,622794,0.386675290019122,,43.2,23.9,49.2,48.1,28.0,12.2
vend071,vendor_technician,vendor,2019-04-12,35.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,7292419,0.3598791929648076,,43.2,23.9,49.2,48.1,1.0,48.0
cont021,control_room_operator,employee,2019-04-20,35.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3598758,0.37786931858934597,,43.2,23.9,49.2,48.1,16.5,27.1
cont080,contractor_surveyor,contractor,2019-04-13,35.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,2873235,0.38081953632878895,,43.2,23.9,49.2,48.1,19.9,22.7
cont080,contractor_surveyor,contractor,2019-04-19,35.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,200320,0.3874147631131883,,43.2,23.9,49.2,48.1,28.6,10.9
supe114,supervisor,employee,2019-04-07,35.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3158864,0.379530945608982,,43.2,23.9,49.2,48.1,18.5,24.5
cont086,contractor_surveyor,contractor,2019-04-30,35.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3881568,0.37675219264519644,,43.2,23.9,49.2,48.1,15.4,28.7
cont003,control_room_operator,employee,2019-04-05,35.6,low,external_foreign,No action; keep in the baseline,0,2,0.0,0,2266049,0.3653971650223694,,43.2,57.6,49.2,48.1,5.2,18.8
cont004,control_room_operator,employee,2019-04-27,35.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5266268,0.37056753487508176,,43.2,23.9,49.2,48.1,8.8,36.8
mine103,mine_planner,employee,2019-04-30,35.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5854244,0.3670153146003001,,43.2,23.9,49.2,48.1,5.9,40.9
cont079,contractor_surveyor,contractor,2019-04-04,35.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,0,0.39202608391128085,,43.2,23.9,49.2,48.1,32.7,5.1
cont011,control_room_operator,employee,2019-04-04,35.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3650302,0.37722209564163783,,43.2,23.9,49.2,48.1,15.8,27.4
it063,it_service_desk,employee,2019-04-01,35.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,0,0.39202608391128085,,43.2,23.9,49.2,48.1,32.7,5.1
main029,maintenance_engineer,employee,2019-04-01,35.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5968944,0.3653892603743288,,43.2,23.9,49.2,48.1,5.1,41.4
cont083,contractor_surveyor,contractor,2019-04-10,35.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,0,0.39202608391128085,,43.2,23.9,49.2,48.1,32.7,5.1
mine092,mine_planner,employee,2019-04-28,35.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,2953323,0.3801591966133627,,43.2,23.9,49.2,48.1,19.1,23.2
main039,maintenance_engineer,employee,2019-04-21,35.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,2926773,0.38023691534826526,,43.2,23.9,49.2,48.1,19.2,22.9
it064,it_service_desk,employee,2019-04-09,35.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3912144,0.37634372320734133,,43.2,23.9,49.2,48.1,14.9,28.8
cont018,control_room_operator,employee,2019-04-30,35.5,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,7055074,0.35983953095847065,,43.2,23.9,49.2,48.1,0.9,46.5
it061,it_service_desk,employee,2019-04-10,35.5,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3789335,0.3763027133939887,,43.2,23.9,49.2,48.1,14.9,28.0
cont089,contractor_surveyor,contractor,2019-04-16,35.5,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1865392,0.3828425087726376,,43.2,23.9,49.2,48.1,23.0,17.2
mine098,mine_planner,employee,2019-04-18,35.5,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1201604,0.38425945449151705,,43.2,23.9,49.2,48.1,24.9,14.4
main038,maintenance_engineer,employee,2019-04-05,35.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1708773,0.3829157696216387,,43.2,23.9,49.2,48.1,23.1,16.3
cont021,control_room_operator,employee,2019-04-01,35.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4909920,0.37138337958532647,,43.2,23.9,49.2,48.1,9.6,34.5
supe114,supervisor,employee,2019-04-26,35.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6773029,0.3612787311922494,,43.2,23.9,49.2,48.1,1.5,45.2
it060,it_service_desk,employee,2019-04-17,35.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,7019390,0.35824435489380946,,43.2,23.9,49.2,48.1,0.4,46.3
main045,maintenance_engineer,employee,2019-04-29,35.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4339744,0.37309969039182855,,43.2,23.9,49.2,48.1,11.7,31.4
mine103,mine_planner,employee,2019-04-28,35.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5664612,0.3665303603308106,,43.2,23.9,49.2,48.1,5.6,39.4
vend077,vendor_technician,vendor,2019-04-02,35.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1912342,0.3819470706175974,,43.2,23.9,49.2,48.1,22.1,17.3
ot051,ot_network_admin,employee,2019-04-06,35.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5911632,0.36401175036463523,,43.2,23.9,49.2,48.1,3.8,41.2
mine098,mine_planner,employee,2019-04-17,35.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1288803,0.3836212720775978,,43.2,23.9,49.2,48.1,24.0,14.6
supe107,supervisor,employee,2019-04-09,35.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1522261,0.3829356832245142,,43.2,23.9,49.2,48.1,23.1,15.6
cont026,control_room_operator,employee,2019-04-13,35.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,7006120,0.35792951002398754,,43.2,23.9,49.2,48.1,0.4,46.2
mine102,mine_planner,employee,2019-04-03,35.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4737058,0.37131402032552574,,43.2,23.9,49.2,48.1,9.3,33.6
cont004,control_room_operator,employee,2019-04-28,35.2,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4378355,0.37233287191587133,,43.2,23.9,49.2,48.1,10.8,31.5
main028,maintenance_engineer,employee,2019-04-19,35.2,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5448097,0.3665741589466922,,43.2,23.9,49.2,48.1,5.7,38.2
mine096,mine_planner,employee,2019-04-19,35.2,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3156606,0.3774470332804943,,43.2,23.9,49.2,48.1,16.0,24.4
mine097,mine_planner,employee,2019-04-18,35.2,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6525903,0.36128068969555727,,43.2,23.9,49.2,48.1,1.5,43.8
mine098,mine_planner,employee,2019-04-23,35.2,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,2354722,0.3807347291186511,,43.2,23.9,49.2,48.1,19.9,19.3
vend069,vendor_technician,vendor,2019-04-15,35.2,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4664756,0.3712210405820659,,43.2,23.9,49.2,48.1,9.2,33.2
it065,it_service_desk,employee,2019-04-16,35.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6670273,0.3584647102962483,,43.2,23.9,49.2,48.1,0.4,44.7
ot058,ot_network_admin,employee,2019-04-04,35.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5097598,0.36920971557435417,,43.2,23.9,49.2,48.1,7.2,35.6
cont007,control_room_operator,employee,2019-04-06,35.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6608183,0.3592642709092594,,43.2,23.9,49.2,48.1,0.6,44.3
cont018,control_room_operator,employee,2019-04-29,35.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6414224,0.36026680595343147,,43.2,23.9,49.2,48.1,1.2,43.4
mine096,mine_planner,employee,2019-04-25,35.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,2849694,0.3780388490010646,,43.2,23.9,49.2,48.1,16.7,22.5
mine097,mine_planner,employee,2019-04-17,35.1,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5463698,0.36493623763231775,,43.2,23.9,49.2,48.1,4.8,38.4
it063,it_service_desk,employee,2019-04-12,35.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,450037,0.38399633957210416,,43.2,23.9,49.2,48.1,24.6,11.6
cont020,control_room_operator,employee,2019-04-14,35.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4393928,0.3713609811066736,,43.2,23.9,49.2,48.1,9.5,31.6
main035,maintenance_engineer,employee,2019-04-24,35.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6556087,0.3578648385831107,,43.2,23.9,49.2,48.1,0.3,44.0
cont006,control_room_operator,employee,2019-04-11,35.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4481533,0.3713609811066736,,43.2,23.9,49.2,48.1,9.5,31.9
cont079,contractor_surveyor,contractor,2019-04-06,35.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4426022,0.3713609811066736,,43.2,23.9,49.2,48.1,9.5,31.7
cont081,contractor_surveyor,contractor,2019-04-08,35.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6297045,0.3601674172268385,,43.2,23.9,49.2,48.1,1.1,42.9
cont082,contractor_surveyor,contractor,2019-04-01,35.0,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6552737,0.3578648385831107,,43.2,23.9,49.2,48.1,0.3,43.9
mine100,mine_planner,employee,2019-04-15,34.9,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5433481,0.36422484721024573,,43.2,23.9,49.2,48.1,4.2,38.1
cont088,contractor_surveyor,contractor,2019-04-29,34.8,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5215895,0.3649275739248688,,43.2,23.9,49.2,48.1,4.8,36.4
cont004,control_room_operator,employee,2019-04-14,34.8,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4553880,0.3699304229910148,,43.2,23.9,49.2,48.1,8.1,32.5
vend077,vendor_technician,vendor,2019-04-28,34.8,low,external_foreign,No action; keep in the baseline,0,1,0.0,0,1186383,0.37016177115654114,,43.2,50.8,49.2,48.1,8.3,14.3
main028,maintenance_engineer,employee,2019-04-18,34.8,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,2642988,0.3777373598279109,,43.2,23.9,49.2,48.1,16.4,21.1
supe104,supervisor,employee,2019-04-01,34.8,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,6270353,0.35783663290064405,,43.2,23.9,49.2,48.1,0.3,42.7
mine100,mine_planner,employee,2019-04-13,34.8,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1021345,0.3817108075729301,,43.2,23.9,49.2,48.1,21.8,13.9
supe109,supervisor,employee,2019-04-20,34.8,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4307334,0.3708574367115328,,43.2,23.9,49.2,48.1,9.0,31.2
mine102,mine_planner,employee,2019-04-22,34.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,2582112,0.3774643572507452,,43.2,23.9,49.2,48.1,16.0,20.7
main044,maintenance_engineer,employee,2019-04-04,34.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,967443,0.3817108075729301,,43.2,23.9,49.2,48.1,21.8,13.6
vend075,vendor_technician,vendor,2019-04-15,34.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4495931,0.3694754900305085,,43.2,23.9,49.2,48.1,7.4,32.2
vend071,vendor_technician,vendor,2019-04-18,34.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5168993,0.36463456103594943,,43.2,23.9,49.2,48.1,4.5,36.1
cont016,control_room_operator,employee,2019-04-12,34.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1733424,0.38053988508570835,,43.2,23.9,49.2,48.1,19.7,16.5
cont013,control_room_operator,employee,2019-04-17,34.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3744157,0.37270545677879086,,43.2,23.9,49.2,48.1,11.2,27.8
main040,maintenance_engineer,employee,2019-04-06,34.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3540145,0.37299074295794016,,43.2,23.9,49.2,48.1,11.6,26.7
cont013,control_room_operator,employee,2019-04-06,34.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4162993,0.37093113295973607,,43.2,23.9,49.2,48.1,9.0,30.4
cont084,contractor_surveyor,contractor,2019-04-27,34.7,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,0,0.3868255676017477,,43.2,23.9,49.2,48.1,28.2,5.1
main041,maintenance_engineer,employee,2019-04-09,34.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4122807,0.37048451033328567,,43.2,23.9,49.2,48.1,8.6,30.2
vend069,vendor_technician,vendor,2019-04-02,34.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3922524,0.3715556392169845,,43.2,23.9,49.2,48.1,9.8,28.9
cont005,control_room_operator,employee,2019-04-28,34.6,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5951892,0.3578201944330663,,43.2,23.9,49.2,48.1,0.2,41.4
main046,maintenance_engineer,employee,2019-04-14,34.5,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5530920,0.36146631267280666,,43.2,23.9,49.2,48.1,1.6,38.8
cont024,control_room_operator,employee,2019-04-23,34.5,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4593650,0.3671684790119322,,43.2,23.9,49.2,48.1,6.1,32.8
cont088,contractor_surveyor,contractor,2019-04-01,34.5,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,2041289,0.3787806476910218,,43.2,23.9,49.2,48.1,17.7,17.8
ot053,ot_network_admin,employee,2019-04-21,34.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,2216164,0.37792352314182737,,43.2,23.9,49.2,48.1,16.5,18.6
supe110,supervisor,employee,2019-04-22,34.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5508907,0.3610288245968058,,43.2,23.9,49.2,48.1,1.3,38.6
cont084,contractor_surveyor,contractor,2019-04-28,34.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4326350,0.3686085881406001,,43.2,23.9,49.2,48.1,6.8,31.3
main049,maintenance_engineer,employee,2019-04-05,34.4,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,3368339,0.3724974648606907,,43.2,23.9,49.2,48.1,11.1,25.7
ot054,ot_network_admin,employee,2019-04-03,34.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,57770,0.381819402563616,,43.2,23.9,49.2,48.1,22.0,10.4
main046,maintenance_engineer,employee,2019-04-27,34.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,1700802,0.37876007839379805,,43.2,23.9,49.2,48.1,17.6,16.3
cont078,contractor_surveyor,contractor,2019-04-15,34.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4803509,0.3644032223479824,,43.2,23.9,49.2,48.1,4.3,34.0
mine101,mine_planner,employee,2019-04-20,34.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4673987,0.3647852220680959,,43.2,23.9,49.2,48.1,4.7,33.3
cont026,control_room_operator,employee,2019-04-11,34.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,5659696,0.3576100272028694,,43.2,23.9,49.2,48.1,0.1,39.3
cont083,contractor_surveyor,contractor,2019-04-07,34.3,low,external_foreign,No action; keep in the baseline,0,0,0.0,0,4659687,0.3647852220680959,,43.2,23.9,49.2,48.1,4.7,33.2
